elo.diff;outcome
-20.8000000000001;0
-313.8;0
51;0
1.39999999999998;1
142.2;1
148.8;0
39.4000000000001;0
93.9999999999999;1
72;1
-64.2;0
191.6;1
21.6;1
17.6;0
-70.5999999999999;0
-10.3999999999999;0
128.4;1
91.2;1
72.9999999999999;0
-78.2;1
-23.8;1
-15;0
-51.2;0
-266.4;0
91.5999999999999;0
-322.2;0
-188;1
13.3999999999999;0
123;0
3.20000000000005;0
-2.59999999999991;0
-120;1
-99.2;1
155.6;1
-15.6000000000001;1
46.8;1
-10.2;1
-580;0
95;1
-1.39999999999986;1
-55.3999999999999;0
-190.4;0
18.8000000000002;1
-49.2;1
90.6;1
-55.0000000000001;1
108.8;0
40.2;1
58;0
171.4;1
-118.6;0
128.2;0
59.6000000000001;1
-103.4;0
-8.79999999999995;0
6;1
-18;1
-8.00000000000011;0
-353.6;0
-65.8;1
-107.6;0
-27.5999999999999;0
4.19999999999982;0
-34.8000000000001;1
-11.8000000000001;1
39;0
-1.80000000000018;0
132.4;1
82.2;1
-58.6000000000001;1
136.4;1
17.4;1
183;0
-281.6;0
-15;1
40.8;1
76.0000000000001;1
156.6;1
-102.8;0
75.8000000000001;0
-126.8;0
-50.6;0
-55.5999999999999;0
-3.40000000000009;1
-61.5999999999999;1
-31.2;1
-78;1
47;0
72.8000000000001;1
1;0
-58.8;0
-53.2;0
-3.79999999999995;0
-20.6000000000001;1
-98.0000000000001;0
59.2;1
41.8;0
217.2;1
63.6;0
-29.5999999999999;1
-157;0
-23.8;1
-28.8;1
65.8;1
19.8;1
5.60000000000014;0
79.1999999999999;0
-44.3999999999999;0
-28.2;0
-25;0
-16.2;0
-118;1
22.8;0
-78.4;1
110.2;1
-111.4;0
-27.4000000000001;1
-101.6;1
46.0000000000001;1
154.6;1
-13.0000000000001;0
67;0
-20.8000000000001;1
36.2;0
-156.2;1
-70.2;0
-173.4;0
-212.8;1
8.60000000000002;0
-52.4000000000001;0
-102.2;0
44.4000000000001;0
-81.2;0
-23.4;0
-1.39999999999986;1
-115.2;1
72.6000000000001;0
-10.8;0
-44.4;1
-102.2;1
-70.4000000000001;1
14;1
206.2;1
43.8;0
-95.3999999999999;1
55.8000000000001;1
224.6;1
43.5999999999999;1
112;1
-157.8;0
51.6000000000001;1
-25;1
-6.19999999999993;1
63.8;0
-17.8;1
17;1
-12;0
60.2;1
-144.6;1
12.2;1
81.6;0
15.6;0
72.8;0
-13.4000000000001;0
-5;0
-28;1
431.4;1
64.4;0
183.6;1
0.199999999999932;1
-39.8;0
-345.4;0
17;1
-28.8;0
-30.5999999999999;1
-116.2;0
-20.8000000000001;1
-110;1
25.8;0
-59.4000000000001;1
122.6;1
69.8;0
-81.4000000000001;0
51.5999999999999;0
302.2;1
-103.2;1
-36;1
-85;1
48.6000000000001;0
96.2;1
-43;1
101.4;1
-128.4;1
83.2;1
-51.4000000000001;1
-31.8000000000002;0
40;1
52.1999999999999;1
-29.4;1
-12.6;1
7.79999999999995;0
-51;1
-136.4;0
-71.8;1
-21.8;1
16.8;1
-28.6;1
-263.8;0
-35.4;1
-58.4;0
64.2;1
63.4;1
-113.2;0
107.2;1
-24;0
-98.5999999999999;1
18;0
-44.6000000000001;1
55.2;1
0.399999999999864;0
-502.4;0
-31.8;0
6;1
20.5999999999999;0
-49.2;1
-56;1
-47;1
106.8;1
62;0
-58.8;1
-359.8;0
-19;1
1.60000000000002;1
-209;0
14.3999999999999;1
-4.39999999999998;1
22.5999999999999;0
-111.8;1
166.4;1
-89.3999999999999;0
-9.59999999999991;0
-154.4;0
-3.39999999999998;0
79.2;0
157.4;0
-68.8;1
44;0
-78.4000000000001;0
28.6000000000001;1
24.1999999999999;1
8.60000000000014;0
-69.1999999999999;0
-86.9999999999999;0
47.6;1
-93.1999999999999;1
-39.4000000000001;1
-108.4;0
-32.6000000000001;1
-14.1999999999998;0
-36.3999999999999;1
-224.6;0
357.2;1
-107.2;1
17.8;1
-22.8;1
-36.8;1
131.2;1
93.5999999999999;1
-80.8;1
-426;0
3.39999999999986;1
123.4;0
79.1999999999999;1
115.8;1
16.8;1
46.3999999999999;0
82.8;1
-89.4000000000001;0
136.2;0
-59.5999999999999;1
35;1
-16.4000000000001;0
7.60000000000002;1
42.9999999999999;1
61.4;0
5.80000000000007;1
-128;0
-44.2;1
36.3999999999999;1
8.60000000000014;1
13;1
-157.8;1
-24.4;0
-341;0
31.2;1
-28.9999999999999;0
12.8;0
65;0
23.2;0
-113.8;1
20.4;0
29.4;0
-127.2;0
-23;1
-91.6;0
184.4;0
26.1999999999999;1
46.8000000000002;1
-229.6;1
3.20000000000005;0
-44.3999999999999;1
9.79999999999995;1
97.9999999999999;0
18;1
52.2;1
-84.8000000000001;0
30.4;1
-52.8000000000002;1
-112.2;0
171;1
-6.40000000000009;1
26.5999999999999;0
118.4;0
67.6;0
99.6000000000001;1
-24.2;0
-4;1
-337.2;0
111.2;1
-24.3999999999999;1
-31.2;0
-125.2;0
36.3999999999999;1
-62.5999999999999;0
-70.4;1
99;0
-34.8;0
175.4;0
-4.20000000000005;1
92.1999999999999;1
-81.8;1
-79.5999999999999;1
-54.4;1
-31.6;1
57.5999999999999;0
-137.6;0
161.4;1
-89.0000000000001;1
43.8;1
-50.8;1
18.2;1
-45.2;0
-32.2;1
102.8;0
-2.19999999999993;1
-80.6000000000001;0
-8.39999999999998;1
-61.6;1
80;0
84.8000000000001;0
-47.4000000000001;1
109.2;0
-219;0
160.6;0
-100.6;0
183.6;1
-135.8;0
58.3999999999999;0
38.2;0
33.2;1
56.4000000000001;0
-117.4;0
-28.5999999999999;0
-376.6;0
-37.8;0
72.8;0
76.8000000000002;1
137.2;0
-97.5999999999999;0
105.4;0
46.4000000000001;0
9.19999999999993;0
-134;0
61.2;0
-86.8;0
-253.8;0
148.8;1
-537.8;0
35.1999999999998;0
-77;1
93.2;1
36.8;1
-37.8;1
-76.4000000000001;1
-59.6000000000001;0
-106.2;0
44.8;1
-127;0
-83.6;1
-29.4000000000001;1
49.6000000000001;0
-414.6;0
-74.2;0
5.79999999999995;0
123;1
-329.4;0
-84.6000000000001;0
-84.6000000000001;0
38.8000000000001;1
-138.6;0
36;1
74.8000000000001;1
-108.6;1
-34;1
-172;0
48.1999999999999;1
90.8;1
152.4;1
-89;1
-14.4;0
-54.4;1
-272.6;0
11.8000000000002;0
-101;0
-168.4;1
3.59999999999991;1
-105.8;1
-69.9999999999999;1
126.6;1
70.4;1
33.6;1
93.2;0
-22;1
13.3999999999999;1
122.4;0
17.8;1
1;1
-95.4000000000001;0
-63.6000000000001;0
-39.4;0
-15.2;0
-113;1
-79.5999999999999;0
27.5999999999999;1
26.2;0
-32.3999999999999;1
-114.8;0
1;0
-54.6000000000001;1
75.2;1
-78;1
-5.20000000000005;1
-98.2;0
-73.2;0
219;0
32.8;1
88.6;1
-193.6;0
30.2;0
-307.8;0
9.79999999999995;1
-67.2;1
-17.8000000000001;1
-1.19999999999982;1
57.4;0
-67.5999999999999;1
99.6000000000001;1
-51.8;1
94.6000000000001;1
-40.4000000000001;1
64;0
-105.4;0
-451;0
20.3999999999999;1
29.8000000000001;1
33.2;1
134.4;0
58.2;0
33.8;1
-23;0
-122.2;1
-42;0
-71;0
10.6000000000001;1
-25.8;1
-40.8;1
77.2;1
44.4;1
57.8000000000001;1
63.5999999999999;0
-128.8;1
-69.8;0
-86.3999999999999;1
-107.2;0
164.2;1
16.2;0
-378;0
10.2;1
-88.1999999999999;0
22;0
119.4;0
101.6;1
-68.4000000000001;1
26.8000000000001;0
-87.8;1
-5.79999999999995;1
-75.4;0
18;1
63.8000000000001;0
-66.9999999999999;0
-185.4;1
-51.8000000000001;0
-89;1
-0.200000000000045;1
-17.4000000000001;1
-79.5999999999999;1
-31.5999999999999;0
111.2;1
-67;1
-31;1
60.8;1
-49;0
204.4;1
-498.6;0
-54;1
-24.8;0
-5;1
124;0
-71.9999999999999;1
-265.6;0
-3.60000000000014;1
5.19999999999982;1
-40.5999999999999;1
-122.4;1
-193.4;0
-132.4;1
-111.8;0
-32.3999999999999;0
-87;1
-43;0
-53;1
201.6;1
36.8000000000001;0
76;0
-187.4;1
15.4;1
-10.1999999999998;1
-13.8;0
89.4;0
-48.2;0
9.59999999999991;1
-46.2;0
-49.1999999999998;1
-35.4000000000001;0
178;1
-94.8000000000001;1
60.4;0
74.8;1
49.2;0
58.4;0
13.3999999999999;0
156;1
-64.8000000000001;0
12.2;0
38.8000000000002;0
-53.1999999999999;0
8.60000000000002;1
130;1
-75.6000000000001;0
-13.5999999999999;1
-53.1999999999999;0
25.3999999999999;0
-91.8;0
56.4000000000001;1
-19.6;0
-151.6;0
-2.20000000000005;0
-28.2;0
15.2;0
-61.2;1
54.8000000000001;0
-89;0
-5.19999999999993;0
137.2;0
116.6;0
50.8;0
21.2;1
79.3999999999999;1
-1.79999999999995;1
59;1
121.6;0
-2.19999999999993;1
-10.8000000000002;1
185.6;0
-8.79999999999995;0
75.4000000000001;1
92;0
-1.60000000000014;0
18;1
43.3999999999999;1
-83.8;1
-153.8;0
-29.4;1
-85.9999999999999;1
-74.8000000000001;0
-190.6;0
118.4;0
-37;1
344.2;1
-82.6000000000001;1
-78.6000000000001;0
28;1
-72.6;0
48.8000000000002;1
19.2;1
44.2;1
-35;0
-119.4;0
61.2;0
48.8;0
-39.8000000000002;0
-71.1999999999999;0
76.2;1
41.1999999999999;0
-11.5999999999999;1
18.5999999999999;1
43.4;1
34.4000000000001;1
38.4;1
-65.0000000000001;1
-13.2;1
-46.0000000000001;1
-9.79999999999995;1
55;1
34.1999999999998;1
-6.79999999999995;1
-35.1999999999999;1
-124;0
106.4;1
-15.6;1
-75;0
-75.2;1
80.8;1
-66.3999999999999;1
-363.4;0
45;1
50.4000000000001;0
18.8;0
-24.6;1
77.2;0
19;1
113;1
-207.8;0
37.2;0
-215.4;0
70.8;0
-54.5999999999999;1
77.8000000000001;0
-70;1
-52.9999999999999;0
-60.8;0
-35;0
-95;0
97.6000000000001;0
-123.8;1
59.2;1
-71.8;1
-90.2;1
34;0
41.2;0
-29.8;1
32.1999999999998;1
24;1
-95.2;1
-79.5999999999999;0
4.79999999999995;0
-281.6;0
-59.8000000000001;0
12.8;1
-73.8;0
-15.4000000000001;1
-84.6;1
60.8000000000001;1
165.6;1
7.39999999999998;1
5;1
5.40000000000009;0
-21.8000000000001;1
-135.6;1
-48.6;0
24.4000000000001;1
25;0
89.0000000000001;1
83.2;1
-22.8;1
-124.4;0
-47.6000000000001;1
32.4;1
-41.8;1
36.8;1
-61.4000000000001;0
-9.79999999999995;1
45.4000000000001;1
-401.4;0
-89.2;1
9;0
70.3999999999999;0
70;0
8.20000000000005;1
-67;0
10.2;1
-126.6;1
8.60000000000002;0
-13.2;0
38.5999999999999;0
-72.4000000000001;0
-350.4;0
243.2;1
146.6;1
-60.4;1
169.2;0
71.5999999999999;0
295.6;1
-226.6;1
102.8;1
-9.20000000000005;0
96.1999999999998;1
-17.1999999999999;1
13.8;1
102.2;0
-30.6;1
-50.6000000000001;1
-17;0
-54.6000000000001;0
34.8;1
-70;0
101.8;1
-188.4;1
67.2;0
-4.59999999999991;0
128.8;1
95.8;0
-89.8;0
-52.8000000000001;0
51.8;1
-84.4000000000001;1
2.60000000000002;1
-66.8;1
8.39999999999998;1
-117.2;1
-84.4000000000001;1
-66.2;1
-82.3999999999999;1
-40;0
132.6;0
-67.2;0
43.5999999999999;1
90.1999999999998;1
-151.6;1
433;1
-30.1999999999998;0
-80.4;0
190.8;1
-219.4;0
-30.5999999999999;0
46.5999999999999;1
66.2;0
77.4000000000001;1
23.2;1
-0.200000000000045;0
-31.8;0
-9;0
93.5999999999999;1
-161.4;0
-29.5999999999999;0
-79.2;0
-393.4;0
-54.4000000000001;0
-225.6;0
-81;1
6.80000000000018;0
205;1
118.8;0
61.8000000000001;0
79.4;1
-124.2;0
-30;1
27.8;0
18.2;0
104;1
13.6;1
100.8;1
13.5999999999999;1
-65.2;1
41;0
7.60000000000014;0
16.8000000000002;1
-3.79999999999995;0
151;0
-57.8;0
-17.8000000000001;1
91.6;1
-17.2;1
-17.1999999999998;0
-6.60000000000014;1
-72.0000000000001;1
76.5999999999999;1
-267.6;0
55.2;0
2.39999999999998;1
-16.6;0
-31.1999999999999;1
76.4000000000001;0
38.8000000000001;0
-545.6;0
8.59999999999991;1
-5.60000000000002;1
-157.4;1
-64.8000000000001;0
74;0
49.4;1
3;1
4.19999999999982;1
54.2;1
122.2;1
26.2;1
76.3999999999999;0
8.39999999999986;0
43.8;1
28.6;1
80.9999999999999;1
26.0000000000001;1
22.8000000000002;0
-95;1
28.4000000000001;1
-6.39999999999998;0
-6.20000000000005;1
25.4;0
-41.4000000000001;1
30;0
0.400000000000091;0
-3.79999999999995;1
-75;0
38.2;1
78.8;0
86.8;1
18.3999999999999;0
53;1
31.6;1
-383.6;0
32.3999999999999;1
10.5999999999999;1
134.4;1
-84.1999999999999;0
-139.4;0
-130.6;1
178;1
-27.4;1
22.4000000000001;0
154.4;0
-42.1999999999999;1
-13;1
82.8000000000001;0
-4.60000000000014;0
5.80000000000018;0
15.5999999999999;1
-50;1
-200;0
-53.6000000000001;0
28.2;0
98.1999999999999;1
74.1999999999999;0
-32.2;1
156.8;1
-127.8;0
-49.4000000000001;1
-55.6;1
-41;1
3;1
-89.2;1
-70.4;1
-56.8;1
-81;0
138.2;0
49.6000000000001;0
-76.1999999999998;0
-42.1999999999998;1
-27;0
306.2;1
-42.2;0
-279.6;0
3.20000000000005;1
-15.1999999999998;1
-7.79999999999995;0
88.4000000000001;0
124.2;1
-45.8;0
49.8;0
90.2;1
-72.2;1
5.59999999999991;1
-15;1
60;1
3.79999999999995;1
-21;0
-35;1
92.1999999999998;0
-36.2;0
99.4;1
-77.4;1
-70;1
411;1
81.9999999999999;0
-13.8;1
-36.8;0
349.6;1
16.8;0
38.4000000000001;0
-67.2;0
9.79999999999995;0
-23.1999999999999;0
34.8;0
47.8000000000001;0
90.3999999999999;1
-231.6;0
9.79999999999995;1
-94.8;0
180.6;0
123.2;0
-53.1999999999999;0
-45.6;0
-217;0
107.4;1
-31.2;1
4.60000000000002;1
-42.6;1
-45;0
-48.3999999999999;1
-254.6;0
-161;1
67.1999999999998;1
-18.4;0
-288.4;0
-87.2;1
64.4000000000001;0
20;0
24.6;1
-26.3999999999999;1
-16.8000000000002;1
-28;0
15.2;1
-31.8000000000001;0
45.4000000000001;0
-58;0
-17.6000000000001;1
-33.2;1
242.6;0
42;0
56.2;0
-61;1
-30.6;0
149.8;0
-81.1999999999999;1
73.8;1
-84;0
181.6;1
58.6000000000001;0
47.4;1
149.2;1
-83.8;0
151.2;1
-64.4;0
23.4;0
-126.4;0
96.8;1
-19.4000000000001;1
-41.0000000000001;0
66.5999999999999;0
-159;1
-106.2;1
68.6;1
37.8000000000002;0
53.4000000000001;0
-6.20000000000005;1
49.8000000000002;1
-79.3999999999999;0
-87.4000000000001;1
62.2;1
40.4;1
-77.2;1
26.2;0
130.2;1
-100;0
-137.2;0
58;1
-5.39999999999998;1
-35.9999999999999;1
-44.3999999999999;1
14;1
219.2;1
-51.2;0
-79.6;0
14.6;1
-199;0
29.2;1
-84.4000000000001;1
94;1
-49;1
-65;1
16.2;1
-20.2;1
110.6;0
5.79999999999995;1
20.5999999999999;1
61.6;1
43.5999999999999;0
115.6;0
14.1999999999999;1
-168.8;1
19.2;1
99.8000000000001;0
-90.2;1
-7;0
-11;0
399.8;1
-133.8;0
-17.8000000000001;1
64;1
-71.4000000000001;1
81;1
71.5999999999999;0
51.8;1
76.8;1
-25.6;0
81;1
108.8;0
53.2;1
-13.6;0
-36.4;1
5;1
73.2;0
-68.2;1
-2.80000000000018;0
61.2;0
-238.2;0
-25;0
-45.8000000000001;0
-35.4000000000001;1
-90.4000000000001;1
77.1999999999999;1
237.4;0
166.2;0
-178.8;0
-41.1999999999999;1
-57.4000000000001;0
-21.6;1
-92.5999999999999;0
60.4;1
-51.2;1
-18.8;1
109.8;0
143.6;0
-93.2;1
126.8;0
24.5999999999999;1
53.2;1
-298;0
-61.4;1
231.2;1
157.4;0
-108.8;1
-178;1
25;0
25.8000000000001;1
-66.0000000000001;0
-24.2;1
137.2;0
-130.2;0
0.200000000000045;0
26.2;0
103;1
22;1
53;0
-85;0
-37.4000000000001;0
-68.4;1
-125.6;0
347.2;1
13.6000000000001;0
-35;1
-53.0000000000001;0
-14;1
-26.6000000000001;0
6.20000000000005;1
-32.5999999999999;1
-47.5999999999999;1
-12.6;0
45.8;1
-18.3999999999999;1
-36.5999999999999;1
-4.60000000000014;1
-81.1999999999999;1
11.4000000000001;0
-52.8;0
-192.2;0
-24;0
-528.2;0
37.6;1
-30.5999999999999;0
-86;1
-21.4;1
48.8000000000001;1
22;0
-14.2;0
2.20000000000005;0
-8;0
-26;1
71.8;0
-40.1999999999998;1
-10;0
-65.8;1
50;0
-23;0
81.8000000000001;0
-141.6;1
-85.8;0
-27;0
-34.2;0
112.2;1
-49;0
-52.2;0
-460.6;0
-25.4000000000001;1
19.6;0
13.4000000000001;1
202;1
-70.4000000000001;1
12.4000000000001;0
124.8;1
-65.6000000000001;1
17.8;0
-89.4000000000001;0
365;1
-421;0
134.2;1
-54.8000000000001;1
10.2;1
33.6;1
-93.6000000000001;1
-487;0
24.8;0
-7;1
-100.8;0
109.4;1
-58;1
-474.2;0
-18.1999999999999;0
-235.4;0
-95.1999999999999;0
-111.6;1
78.2;0
-48.1999999999999;0
285.4;1
65.6;0
-112.8;0
153.4;0
-39;1
-27.8;0
38.6;1
51;0
-69.4;1
133.2;1
-53.1999999999999;1
-56.2;0
16.5999999999999;0
48.4000000000001;1
-4;0
37.3999999999999;1
526;1
-40;0
27;0
-1.40000000000009;1
79.8000000000001;0
42.2;1
18.1999999999999;1
-81.8;1
52;1
213.8;1
-202.4;0
310;1
-49.8000000000001;1
-10.1999999999999;0
146.4;1
60;1
-39.2;1
145.4;1
57.1999999999998;1
-32.8;0
88.5999999999999;0
19.4;1
-144.6;0
98.6000000000001;1
92.8000000000001;1
-31.4;0
41.6000000000001;0
-57.0000000000001;1
-81;0
34;1
-31.2;0
-39.4;1
58.1999999999999;1
-240.2;0
175.8;1
-27.5999999999999;1
30.4000000000001;1
-315.4;0
-71.3999999999999;0
-22;0
23.2;1
83.2;1
-96.2;0
-72.4;1
-98.8;0
-18.2;1
-50.6;1
107.8;1
38;0
-59.5999999999999;0
192.4;0
-16.4000000000001;1
22.2;1
-67.8;1
-62;1
-45;1
31.2;1
-0.600000000000136;0
44;1
57.4;1
127.4;1
50.6;0
-49.0000000000001;0
65;0
-9.59999999999991;1
25.5999999999999;0
59.4000000000001;0
-66.8;1
60.2;1
-63.8;0
2.60000000000014;1
-84.8;1
167.2;1
64.4;1
20.6;1
69;0
61.8000000000001;0
-297.6;0
36;0
94.6;1
35;0
-116;0
6.79999999999995;0
-102.8;1
8.79999999999995;1
85.2;1
-19.6;1
22.1999999999998;0
-12.2;0
78.2;1
-15.1999999999999;0
-6.59999999999991;1
-28.5999999999999;0
80.2;1
46;1
95.6;1
-42.4;1
13.5999999999999;1
-42.8;1
73;1
99.4000000000001;1
19.3999999999999;1
56.4000000000001;1
-53.2;1
-0.599999999999909;1
-76.8;1
74.4000000000001;1
13.2;0
-31.4;0
27.1999999999999;0
-83.8000000000001;1
-55.4000000000001;1
-75.6000000000001;1
-108.8;0
65.1999999999999;1
-131.2;0
-310.8;0
37.5999999999999;1
-33.4000000000001;1
18.2;0
111.6;0
237.8;1
-16.2;1
-1.59999999999991;0
-63;0
-133.4;1
149;0
287;1
-58.3999999999999;0
89.1999999999998;1
-5.60000000000014;1
-42;0
27.4000000000001;1
259.8;0
13.8;0
-60.6000000000001;1
-13.4000000000001;0
25.1999999999998;0
-7.79999999999995;1
348.4;1
-22.6;1
11.6;1
-128.4;0
-10.1999999999999;1
-36.6;1
-39.8000000000002;1
37.5999999999999;1
-108.6;1
46.5999999999999;1
-87.2;0
-356.4;0
17.5999999999999;0
-9.40000000000009;1
67.8;0
8;0
-21.2;0
102.2;0
-99.2;0
37.6;1
75.1999999999999;0
27.2;1
43.1999999999998;0
60.5999999999999;0
-26.5999999999999;1
-68.4000000000001;1
-43.8000000000001;0
98;1
68.8000000000001;0
108.4;1
129.8;0
-71.8;1
-690.6;0
-34.6000000000001;0
8;0
76.4;0
112;0
-18.1999999999999;1
16.8;1
10.2;0
41.6000000000001;0
-52.8000000000002;1
-131.2;0
-44;0
-15;1
47.6000000000001;1
-15.8;1
-112.4;0
60.8;0
-115.4;1
-18.6;1
157.4;1
19;0
15.8;0
-75.8;1
-36.3999999999999;1
-96.8000000000001;0
-0.199999999999932;0
-14;0
-24.4000000000001;1
57;0
40.2;1
73.4000000000001;1
-4;1
-35.3999999999999;0
-7.59999999999991;0
-446.6;0
-12;0
6.80000000000007;0
50;1
33.4000000000001;1
-121.6;1
-98.2;0
-0.400000000000091;1
112.2;1
-38.5999999999999;0
-29.8000000000001;1
1;1
-56.8;1
74.8;1
-84.4;1
79.2;1
89.4000000000001;1
27.1999999999999;0
-92.2;0
81;1
146.4;1
-93.5999999999999;1
-52.4000000000001;1
-115.2;0
-63.2;1
96.4000000000001;0
74.2;1
82.5999999999999;1
-178.4;1
-5.19999999999982;1
24.4;1
87.4000000000001;1
-68.2;1
5.59999999999991;1
66.6;1
77.2;1
-12.3999999999999;0
143;1
79.4;1
-75.6000000000001;1
-92.2;1
63.8;1
48.9999999999999;1
-52;1
76.5999999999999;0
-197.6;0
-86.4000000000001;0
-40.1999999999999;0
-15;1
6.40000000000009;1
368.8;1
29;1
-59.8000000000001;0
-23.8;0
-13.8;1
-33.4;1
-33.5999999999999;0
54.8;1
-15.4;0
-39;1
-81.6000000000001;1
3.59999999999991;0
0.799999999999955;0
44.6000000000001;1
23.8;0
38.2;1
-14;1
563.8;1
23;1
66.6000000000001;0
-16.4000000000001;1
-21.4000000000001;1
2.60000000000002;0
39.8000000000001;1
16.8000000000001;1
82.2;0
-50.3999999999999;1
23.6;0
58.4000000000001;1
-25.2;1
-53.4;1
-80.8;0
-130;1
-41.5999999999999;1
36.8000000000002;1
-10.8;1
37.1999999999999;0
-59.2;1
-6.60000000000002;1
220.6;1
112.4;1
-65.6;0
20.4000000000001;0
36.4;0
-58.3999999999999;1
37.1999999999999;1
-218.4;0
-19.6000000000001;1
493.8;1
0.799999999999955;0
54.1999999999999;1
-4.60000000000014;1
-27.2;1
278.8;1
196.8;0
-151;1
79.8;1
-176.8;0
150.4;1
-19.8;1
-74.1999999999999;1
74.4000000000001;0
71;1
-10.1999999999999;0
72.8;1
-47.2;0
-17;0
-158.8;1
11.2;0
29;0
-55.4000000000001;0
97;1
43.5999999999999;1
-3.60000000000014;0
177.8;1
-130;1
118;1
-148.4;0
-14.6000000000001;0
0.799999999999955;1
-29;1
62.8000000000002;1
-95.1999999999999;0
-22;0
-26.1999999999999;0
11.6000000000001;1
-126.4;0
54.1999999999999;0
62.0000000000001;0
68.4000000000001;1
-411.4;0
72.4;1
-8;0
9.60000000000014;1
-67.8000000000002;0
80.5999999999999;0
51.2;1
-10.8;1
173.8;1
-209.4;0
-63.3999999999999;1
-53.8;1
52;1
3.19999999999993;1
-74;0
-9.80000000000007;1
16.4000000000001;1
3.20000000000005;1
-55.5999999999999;0
-194.8;0
-114.2;1
-45.4000000000001;0
115.4;1
82.4000000000001;0
-114;1
24.8;0
-108.6;1
11.4000000000001;1
134.6;1
-36.2;1
150.4;0
-0.399999999999977;1
183;1
-7.79999999999995;1
46.8000000000001;0
-16.8;1
113.4;0
-71;0
35.6;1
-93.4000000000001;1
-164.6;0
95.1999999999999;0
-21.5999999999999;1
32.4000000000001;0
-335.6;0
-46;0
78.1999999999999;0
11.6;1
-80.8000000000001;1
-42.2;0
32.2;1
45.6;0
100.2;1
72.5999999999999;1
-15.6000000000001;1
-100;0
101.8;0
74.4000000000001;1
-53.1999999999999;0
-58.4;1
-10;0
-18;0
32.8000000000001;1
-76.2;1
-113.8;0
-69.8;0
27.6000000000001;1
-102.2;1
-14.8;0
-9.40000000000009;1
-70.1999999999999;1
49;1
10.6;0
52.8;0
1;1
-5;0
-32.5999999999999;0
87.6;0
-54.2;1
-232.6;0
-70.3999999999999;1
65.6;1
41.5999999999999;1
-7;0
-13.5999999999999;1
52.4000000000001;0
-133.2;1
-13.8000000000002;0
-6.79999999999995;0
14.6;1
-189;0
26.8;0
-33.6000000000001;1
-138.4;0
-155.2;1
46.9999999999999;1
28;0
-19.5999999999999;1
-74.1999999999999;1
253.2;1
-28.4000000000001;0
-300.8;0
145;1
2.40000000000009;0
-72.8000000000002;0
18.8;1
-4;0
54.2;0
-137.2;1
191.4;0
4.79999999999995;1
-36;0
-26.2;0
-69.4;0
-37.4;0
-116;0
40.8;0
73.9999999999999;0
56.4000000000001;0
41.5999999999999;0
179.6;1
-13.8;1
-159.8;0
-36;1
-373.2;0
-109.6;0
199.6;1
66.4000000000001;0
46.0000000000001;0
-41.5999999999999;1
-139;0
60.4;1
-75;1
67.9999999999999;1
-13;0
-70.3999999999999;0
-1.60000000000014;0
121.8;1
-83.4000000000001;1
35.8000000000001;1
-14.2;0
23.4000000000001;0
-9.80000000000007;1
-45.5999999999999;0
54.6;1
80.4000000000001;1
73.3999999999999;1
36.2;0
227.6;1
70.4;0
-133.8;0
-131.4;0
-150.8;0
-35.4000000000001;0
-139.8;1
-50.1999999999999;1
-0.799999999999955;1
16.8;1
36.4000000000001;1
30.6000000000001;0
107.4;1
-39;1
28;0
45.4;0
-1.39999999999998;1
62.6;0
45.8;0
19.3999999999999;1
-97;0
-22.8000000000002;1
-11.8;0
-54.1999999999999;1
0.400000000000091;1
-97.8;1
-116.2;1
62;1
77.2;1
134.6;1
-39.8;0
116.2;1
89.8;0
-102.2;0
10.5999999999999;1
-62.5999999999999;1
-3.59999999999991;1
-4;0
34.8000000000001;0
289.8;1
128.6;0
70;1
67.8;1
33.6;1
31.2;1
50.2;0
47;0
-13.8000000000002;1
-227.6;0
-71;0
-44;0
-190;1
104.6;1
43.5999999999999;1
1.40000000000009;1
130.4;1
-20.4;0
-52.8;1
-166.8;1
-55.3999999999999;0
-3;0
-92.8;0
63;1
100.4;0
75.5999999999999;1
-50.8000000000002;1
-23;1
267.8;1
-213.4;0
-148.6;1
-198.2;0
95.8;1
73.5999999999999;1
-18.4000000000001;1
-365.2;0
21.4000000000001;1
-1.20000000000005;1
50.3999999999999;1
-202.8;0
-61.4000000000001;1
-54.6000000000001;0
-28;1
-77.8000000000001;0
-54.1999999999998;0
-175.2;0
17.6000000000001;0
-74;1
-35;0
-92.8000000000001;0
-275.8;0
-19.5999999999999;0
142.6;1
-111.8;1
-9.20000000000005;0
-30.4;0
-40;1
-19;0
-96;1
-97.8000000000001;0
5.19999999999993;0
70.5999999999999;1
4;1
13.2;1
57.2;0
-9.80000000000018;1
-8;0
-36.4000000000001;0
-63.2;0
54.3999999999999;1
-32.4;1
13.2;1
6.79999999999995;0
20.5999999999999;1
-20.4000000000001;0
207.4;1
-83.1999999999999;1
38.1999999999999;1
134.2;1
51.4000000000001;1
-26.2;1
-132.6;0
-71.2;1
34;0
23.2;1
-44;0
-79.6;0
-61.2;1
-3.20000000000005;0
-34.8;0
38.2;1
-130.4;0
84;0
-25;1
-1.20000000000005;0
132.8;1
-53;1
73.8000000000002;1
-68.2;1
-56;0
157.6;0
37;0
-78.6000000000001;0
-12.6;1
-89.4000000000001;0
-16.8;1
262;1
78.2;0
10.2;1
-47.6;0
-113.2;0
-57.1999999999999;1
-54.6000000000001;0
-46.4000000000001;1
200.2;0
527.2;1
-82.6000000000001;1
-0.400000000000091;1
-93.6000000000001;0
